qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	query_start	query_end	subject_start	subject_end	query_contig	subject_contig
gene_36_contig_154566	gene_97_SAMEA2621151_40	57.143	210	72	6	25	230	2	197	6.66e-78	229.0	45673	46365	104296	104889	contig_154566	SAMEA2621151_40
gene_36_contig_154566	gene_104_contig_155688	54.601	163	68	3	28	188	10	168	8.68e-55	169.0	45673	46365	95705	96232	contig_154566	contig_155688
gene_36_contig_154566	gene_13_SAMEA2619923_17	57.037	135	55	1	20	154	4	135	3.49e-50	159.0	45673	46365	7523	8110	contig_154566	SAMEA2619923_17
gene_37_SAMEA2621061_122	gene_75_SAMEA2621151_40	61.458	96	35	1	1	96	1	94	1.74e-44	135.0	35791	36090	80244	80537	SAMEA2621061_122	SAMEA2621151_40
gene_37_SAMEA2621061_122	gene_39_SAMEA2621085_65	62.637	91	34	0	1	91	1	91	2.23e-43	132.0	35791	36090	32552	32836	SAMEA2621061_122	SAMEA2621085_65
gene_37_SAMEA2621061_122	gene_78_contig_155688	59.756	82	30	1	13	94	1	79	2.46e-33	107.0	35791	36090	69776	70030	SAMEA2621061_122	contig_155688
gene_37_contig_154566	gene_100_SAMEA2621151_40	81.111	90	17	0	180	269	127	216	5.65e-45	151.0	46349	47575	106067	106726	contig_154566	SAMEA2621151_40
gene_37_contig_154566	gene_10_SAMEA2621061_122	59.292	113	35	1	174	275	506	618	9.3e-39	143.0	46349	47575	6346	8370	contig_154566	SAMEA2621061_122
gene_37_contig_154566	gene_10_SAMEA2621085_65	66.316	95	32	0	176	270	209	303	1.15e-35	129.0	46349	47575	5160	6077	contig_154566	SAMEA2621085_65
gene_37_contig_154566	gene_105_contig_155688	78.495	93	20	0	178	270	910	1002	5.68e-32	124.0	46349	47575	96549	99557	contig_154566	contig_155688
gene_37_contig_154566	gene_11_SAMEA2619923_17	60.417	96	37	1	175	270	249	343	1.65e-31	119.0	46349	47575	4505	5554	contig_154566	SAMEA2619923_17
gene_38_SAMEA2621085_65	gene_14_contig_154566	93.548	93	6	0	1	93	1	93	1.25e-51	153.0	32047	32328	22085	22366	SAMEA2621085_65	contig_154566
gene_39_SAMEA2619923_17	gene_12_contig_154566	55.682	88	39	0	6	93	7	94	4.3e-34	109.0	33194	33475	21562	21861	SAMEA2619923_17	contig_154566
gene_39_SAMEA2619923_17	gene_39_SAMEA2621085_65	50.0	88	44	0	6	93	7	94	3.5e-28	94.4	33194	33475	32552	32836	SAMEA2619923_17	SAMEA2621085_65
gene_39_SAMEA2621085_65	gene_37_SAMEA2621061_122	62.637	91	34	0	1	91	1	91	2.12e-43	132.0	32552	32836	35791	36090	SAMEA2621085_65	SAMEA2621061_122
gene_39_SAMEA2621085_65	gene_12_contig_154566	59.341	91	37	0	1	91	1	91	1.72e-39	123.0	32552	32836	21562	21861	SAMEA2621085_65	contig_154566
gene_39_SAMEA2621085_65	gene_75_SAMEA2621151_40	53.763	93	41	1	1	93	1	91	6.1e-38	119.0	32552	32836	80244	80537	SAMEA2621085_65	SAMEA2621151_40
gene_39_SAMEA2621085_65	gene_78_contig_155688	51.22	82	37	1	13	94	1	79	2.73e-28	94.4	32552	32836	69776	70030	SAMEA2621085_65	contig_155688
gene_39_SAMEA2621085_65	gene_39_SAMEA2619923_17	50.0	88	44	0	7	94	6	93	3.54e-28	94.4	32552	32836	33194	33475	SAMEA2621085_65	SAMEA2619923_17
gene_39_contig_154566	gene_86_contig_155688	59.701	67	25	1	8	72	24	90	1.12e-23	85.5	48368	48586	79701	80420	contig_154566	contig_155688
gene_40_SAMEA2621061_122	gene_41_SAMEA2621085_65	71.429	525	144	3	1	523	1	521	0.0	778.0	36706	38277	34347	35912	SAMEA2621061_122	SAMEA2621085_65
gene_40_SAMEA2621061_122	gene_41_SAMEA2619923_17	69.772	526	151	5	1	523	1	521	0.0	749.0	36706	38277	35152	36717	SAMEA2621061_122	SAMEA2619923_17
gene_40_SAMEA2621061_122	gene_76_contig_155688	69.868	531	148	4	1	522	1	528	0.0	731.0	36706	38277	67560	69149	SAMEA2621061_122	contig_155688
gene_40_SAMEA2621061_122	gene_74_SAMEA2621151_40	67.232	531	163	6	1	523	1	528	0.0	725.0	36706	38277	78658	80244	SAMEA2621061_122	SAMEA2621151_40
gene_40_SAMEA2621061_122	gene_11_contig_154566	56.838	563	198	9	1	522	1	559	0.0	606.0	36706	38277	19880	21562	SAMEA2621061_122	contig_154566
gene_40_contig_154566	gene_12_SAMEA2621085_65	92.308	104	8	0	156	259	3	106	1.35e-64	193.0	48586	49365	6907	7227	contig_154566	SAMEA2621085_65
gene_40_contig_154566	gene_98_SAMEA2621151_40	77.686	121	25	1	139	259	20	138	4.19e-64	193.0	48586	49365	105182	105598	contig_154566	SAMEA2621151_40
gene_40_contig_154566	gene_7_SAMEA2621061_122	82.143	112	14	1	148	259	112	217	2.57e-58	181.0	48586	49365	2371	3024	contig_154566	SAMEA2621061_122
gene_40_contig_154566	gene_15_contig_156409	82.692	104	18	0	156	259	3	106	7.76e-56	171.0	48586	49365	17973	18293	contig_154566	contig_156409
gene_40_contig_154566	gene_66_contig_155688	76.786	112	20	1	148	259	7	112	9.41e-55	168.0	48586	49365	44124	44462	contig_154566	contig_155688
gene_41_SAMEA2619923_17	gene_41_SAMEA2621085_65	71.839	522	145	2	1	521	1	521	0.0	784.0	35152	36717	34347	35912	SAMEA2619923_17	SAMEA2621085_65
gene_41_SAMEA2619923_17	gene_40_SAMEA2621061_122	69.772	526	151	5	1	521	1	523	0.0	738.0	35152	36717	36706	38277	SAMEA2619923_17	SAMEA2621061_122
gene_41_SAMEA2619923_17	gene_74_SAMEA2621151_40	65.974	529	171	6	1	521	1	528	0.0	717.0	35152	36717	78658	80244	SAMEA2619923_17	SAMEA2621151_40
gene_41_SAMEA2619923_17	gene_76_contig_155688	66.604	533	160	9	1	520	1	528	0.0	692.0	35152	36717	67560	69149	SAMEA2619923_17	contig_155688
gene_41_SAMEA2619923_17	gene_11_contig_154566	62.075	559	173	8	1	520	1	559	0.0	659.0	35152	36717	19880	21562	SAMEA2619923_17	contig_154566
gene_41_SAMEA2621085_65	gene_74_SAMEA2621151_40	74.242	528	129	4	1	521	1	528	0.0	811.0	34347	35912	78658	80244	SAMEA2621085_65	SAMEA2621151_40
gene_41_SAMEA2621085_65	gene_41_SAMEA2619923_17	71.839	522	145	2	1	521	1	521	0.0	784.0	34347	35912	35152	36717	SAMEA2621085_65	SAMEA2619923_17
gene_41_SAMEA2621085_65	gene_40_SAMEA2621061_122	71.429	525	144	3	1	521	1	523	0.0	767.0	34347	35912	36706	38277	SAMEA2621085_65	SAMEA2621061_122
gene_41_SAMEA2621085_65	gene_76_contig_155688	68.868	530	153	5	1	520	1	528	0.0	730.0	34347	35912	67560	69149	SAMEA2621085_65	contig_155688
gene_41_SAMEA2621085_65	gene_11_contig_154566	60.286	559	183	9	1	520	1	559	0.0	666.0	34347	35912	19880	21562	SAMEA2621085_65	contig_154566
gene_41_contig_156409	gene_63_contig_154566	58.47	183	58	3	1	183	1	165	2.88e-72	212.0	41468	42034	66279	66779	contig_156409	contig_154566
gene_41_contig_156409	gene_83_SAMEA2621061_122	58.289	187	58	4	1	187	1	167	1.92e-70	208.0	41468	42034	89349	89894	contig_156409	SAMEA2621061_122
gene_41_contig_156409	gene_24_SAMEA2621151_40	53.514	185	77	3	1	185	1	176	1.6e-63	190.0	41468	42034	16027	16560	contig_156409	SAMEA2621151_40
gene_41_contig_156409	gene_82_SAMEA2619923_17	58.385	161	47	4	25	183	1	143	8.12e-60	180.0	41468	42034	91069	91509	contig_156409	SAMEA2619923_17
gene_41_contig_156409	gene_94_SAMEA2621085_65	51.892	185	69	3	1	182	1	168	1.93e-58	177.0	41468	42034	97474	97986	contig_156409	SAMEA2621085_65
gene_41_contig_156409	gene_24_contig_155688	55.975	159	52	3	25	183	1	141	9.37e-55	167.0	41468	42034	14875	15309	contig_156409	contig_155688
gene_42_SAMEA2619923_17	gene_43_SAMEA2621085_65	71.812	149	41	1	1	148	1	149	1.41e-80	231.0	36723	37169	36282	36731	SAMEA2619923_17	SAMEA2621085_65
gene_42_SAMEA2619923_17	gene_42_SAMEA2621061_122	71.622	148	42	0	1	148	1	148	8.54e-80	229.0	36723	37169	38630	39076	SAMEA2619923_17	SAMEA2621061_122
gene_42_SAMEA2619923_17	gene_72_SAMEA2621151_40	67.114	149	48	1	1	148	1	149	5.73e-74	214.0	36723	37169	77926	78375	SAMEA2619923_17	SAMEA2621151_40
gene_42_SAMEA2619923_17	gene_9_contig_154566	65.101	149	51	1	1	148	1	149	4.75e-73	211.0	36723	37169	19096	19545	SAMEA2619923_17	contig_154566
gene_42_SAMEA2619923_17	gene_74_contig_155688	59.732	149	59	1	1	148	1	149	9.12e-65	191.0	36723	37169	66687	67136	SAMEA2619923_17	contig_155688
gene_42_SAMEA2619923_17	gene_96_contig_156409	57.746	142	59	1	7	147	4	145	9.36e-62	183.0	36723	37169	96622	97062	SAMEA2619923_17	contig_156409
gene_42_SAMEA2621061_122	gene_9_contig_154566	73.154	149	39	1	1	148	1	149	1.25e-80	231.0	38630	39076	19096	19545	SAMEA2621061_122	contig_154566
gene_42_SAMEA2621061_122	gene_72_SAMEA2621151_40	73.826	149	38	1	1	148	1	149	2.61e-80	230.0	38630	39076	77926	78375	SAMEA2621061_122	SAMEA2621151_40
gene_42_SAMEA2621061_122	gene_42_SAMEA2619923_17	71.622	148	42	0	1	148	1	148	8.54e-80	229.0	38630	39076	36723	37169	SAMEA2621061_122	SAMEA2619923_17
gene_42_SAMEA2621061_122	gene_43_SAMEA2621085_65	71.141	149	42	1	1	148	1	149	1.9e-78	225.0	38630	39076	36282	36731	SAMEA2621061_122	SAMEA2621085_65
gene_42_SAMEA2621061_122	gene_74_contig_155688	65.772	149	50	1	1	148	1	149	8.95e-71	206.0	38630	39076	66687	67136	SAMEA2621061_122	contig_155688
gene_42_SAMEA2621061_122	gene_96_contig_156409	61.972	142	53	1	7	147	4	145	4.47e-64	189.0	38630	39076	96622	97062	SAMEA2621061_122	contig_156409
gene_43_SAMEA2621061_122	gene_71_SAMEA2621151_40	63.077	195	65	2	587	774	485	679	7.39e-75	253.0	39078	41408	75867	77912	SAMEA2621061_122	SAMEA2621151_40
gene_43_SAMEA2621061_122	gene_44_SAMEA2621085_65	58.115	191	78	1	587	775	484	674	3.15e-71	243.0	39078	41408	36733	38760	SAMEA2621061_122	SAMEA2621085_65
gene_43_SAMEA2621061_122	gene_73_contig_155688	54.0	200	83	3	584	774	432	631	9.27e-64	221.0	39078	41408	64775	66676	SAMEA2621061_122	contig_155688
gene_43_SAMEA2621061_122	gene_8_contig_154566	63.776	196	65	1	587	776	549	744	1.72e-77	261.0	39078	41408	16847	19081	SAMEA2621061_122	contig_154566
gene_43_SAMEA2621085_65	gene_72_SAMEA2621151_40	75.168	149	37	0	1	149	1	149	8.6e-86	244.0	36282	36731	77926	78375	SAMEA2621085_65	SAMEA2621151_40
gene_43_SAMEA2621085_65	gene_42_SAMEA2619923_17	71.812	149	41	1	1	149	1	148	1.42e-80	231.0	36282	36731	36723	37169	SAMEA2621085_65	SAMEA2619923_17
gene_43_SAMEA2621085_65	gene_9_contig_154566	72.483	149	41	0	1	149	1	149	8.06e-80	229.0	36282	36731	19096	19545	SAMEA2621085_65	contig_154566
gene_43_SAMEA2621085_65	gene_42_SAMEA2621061_122	71.141	149	42	1	1	149	1	148	1.91e-78	225.0	36282	36731	38630	39076	SAMEA2621085_65	SAMEA2621061_122
gene_43_SAMEA2621085_65	gene_74_contig_155688	64.43	149	53	0	1	149	1	149	1.5e-68	200.0	36282	36731	66687	67136	SAMEA2621085_65	contig_155688
gene_43_SAMEA2621085_65	gene_96_contig_156409	55.944	143	63	0	6	148	3	145	1.69e-62	185.0	36282	36731	96622	97062	SAMEA2621085_65	contig_156409
gene_44_SAMEA2621085_65	gene_8_contig_154566	50.79	443	190	10	247	674	314	743	1.67e-145	437.0	36733	38760	16847	19081	SAMEA2621085_65	contig_154566
gene_44_SAMEA2621085_65	gene_43_SAMEA2621061_122	58.115	191	78	1	484	674	587	775	2.74e-71	243.0	36733	38760	39078	41408	SAMEA2621085_65	SAMEA2621061_122
gene_44_SAMEA2621151_40	gene_71_SAMEA2621085_65	56.17	235	100	2	2	233	80	314	1.15e-93	274.0	26255	26968	79644	80603	SAMEA2621151_40	SAMEA2621085_65
gene_44_SAMEA2621151_40	gene_69_SAMEA2621061_122	53.659	246	95	5	2	233	87	327	1.84e-90	266.0	26255	26968	80526	81524	SAMEA2621151_40	SAMEA2621061_122
gene_44_SAMEA2621151_40	gene_83_contig_154566	55.372	242	88	6	6	233	97	332	1.92e-89	264.0	26255	26968	76702	77715	SAMEA2621151_40	contig_154566
gene_45_SAMEA2621061_122	gene_69_SAMEA2621151_40	58.333	108	42	2	5	111	14	119	5.31e-47	143.0	42019	42360	74910	75272	SAMEA2621061_122	SAMEA2621151_40
gene_45_SAMEA2621061_122	gene_6_contig_154566	50.943	106	51	1	6	111	16	120	1.23e-40	127.0	42019	42360	15921	16286	SAMEA2621061_122	contig_154566
gene_45_SAMEA2621061_122	gene_46_SAMEA2621085_65	52.222	90	43	0	22	111	1	90	5.45e-37	117.0	42019	42360	39481	39756	SAMEA2621061_122	SAMEA2621085_65
gene_46_SAMEA2621085_65	gene_69_SAMEA2621151_40	63.043	92	31	2	1	91	31	120	3.27e-42	130.0	39481	39756	74910	75272	SAMEA2621085_65	SAMEA2621151_40
gene_46_SAMEA2621085_65	gene_6_contig_154566	62.637	91	33	1	1	91	32	121	1.12e-40	126.0	39481	39756	15921	16286	SAMEA2621085_65	contig_154566
gene_46_SAMEA2621085_65	gene_45_SAMEA2621061_122	52.222	90	43	0	1	90	22	111	4.39e-37	117.0	39481	39756	42019	42360	SAMEA2621085_65	SAMEA2621061_122
gene_46_SAMEA2621151_40	gene_69_SAMEA2621085_65	52.19	799	362	9	1	798	17	796	0.0	847.0	27781	30177	76530	78920	SAMEA2621151_40	SAMEA2621085_65
gene_48_SAMEA2621151_40	gene_87_contig_154566	98.387	62	1	0	6	67	1	62	1.45e-40	123.0	30547	30750	80972	81160	SAMEA2621151_40	contig_154566
gene_48_SAMEA2621151_40	gene_72_SAMEA2621085_65	79.661	59	12	0	6	64	1	59	1.04e-32	103.0	30547	30750	80603	80788	SAMEA2621151_40	SAMEA2621085_65
gene_48_SAMEA2621151_40	gene_64_SAMEA2619923_17	79.661	59	12	0	6	64	1	59	3.14e-31	99.8	30547	30750	77359	77547	SAMEA2621151_40	SAMEA2619923_17
gene_49_SAMEA2621061_122	gene_67_contig_155688	55.203	567	223	10	2304	2852	1909	2462	0.0	644.0	45195	63923	44459	61177	SAMEA2621061_122	contig_155688
gene_49_SAMEA2621061_122	gene_1_contig_154566	50.963	779	335	15	5493	6241	4443	5204	0.0	770.0	45195	63923	1	102800	SAMEA2621061_122	contig_154566
gene_49_SAMEA2621061_122	gene_64_SAMEA2621151_40	51.348	779	336	17	5487	6241	4739	5498	0.0	739.0	45195	63923	56214	72716	SAMEA2621061_122	SAMEA2621151_40
gene_49_SAMEA2621061_122	gene_64_SAMEA2621151_40	57.322	239	95	3	1762	1998	1650	1883	1.54e-78	289.0	45195	63923	56214	72716	SAMEA2621061_122	SAMEA2621151_40
gene_49_SAMEA2621061_122	gene_50_SAMEA2621085_65	62.81	242	78	5	1762	1998	1686	1920	1.09e-83	306.0	45195	63923	41720	58351	SAMEA2621061_122	SAMEA2621085_65
gene_49_SAMEA2621061_122	gene_103_contig_156409	53.744	227	66	4	1767	1988	1420	1612	2.14e-64	242.0	45195	63923	102919	118047	SAMEA2621061_122	contig_156409
gene_49_SAMEA2621061_122	gene_103_contig_156409	50.0	114	39	3	4008	4103	3017	3130	1.71e-24	110.0	45195	63923	102919	118047	SAMEA2621061_122	contig_156409
gene_49_SAMEA2621061_122	gene_50_SAMEA2619923_17	50.213	235	90	4	1766	1988	1719	1938	2.31e-61	232.0	45195	63923	46510	65502	SAMEA2621061_122	SAMEA2619923_17
gene_49_SAMEA2621061_122	gene_50_SAMEA2619923_17	59.292	113	46	0	5646	5758	5337	5449	3.43e-36	149.0	45195	63923	46510	65502	SAMEA2621061_122	SAMEA2619923_17
gene_4_contig_156409	gene_103_contig_154566	57.273	110	40	2	131	240	174	276	7.03e-25	105.0	4487	7084	96497	97951	contig_156409	contig_154566
gene_50_SAMEA2619923_17	gene_50_SAMEA2621085_65	52.756	127	51	2	5330	5449	4946	5070	3.19e-34	142.0	46510	65502	41720	58351	SAMEA2619923_17	SAMEA2621085_65
gene_50_SAMEA2619923_17	gene_67_contig_155688	50.42	119	54	2	5331	5449	4975	5088	9.01e-30	128.0	46510	65502	44459	61177	SAMEA2619923_17	contig_155688
gene_50_SAMEA2619923_17	gene_64_SAMEA2621151_40	59.292	113	44	1	5337	5449	4895	5005	5.23e-36	148.0	46510	65502	56214	72716	SAMEA2619923_17	SAMEA2621151_40
gene_50_SAMEA2619923_17	gene_49_SAMEA2621061_122	59.292	113	46	0	5337	5449	5646	5758	3.75e-36	149.0	46510	65502	45195	63923	SAMEA2619923_17	SAMEA2621061_122
gene_50_SAMEA2621085_65	gene_50_SAMEA2619923_17	52.756	127	51	2	4946	5070	5330	5449	2.74e-34	142.0	41720	58351	46510	65502	SAMEA2621085_65	SAMEA2619923_17
gene_50_SAMEA2621085_65	gene_49_SAMEA2621061_122	62.81	242	78	5	1686	1920	1762	1998	7.77e-84	306.0	41720	58351	45195	63923	SAMEA2621085_65	SAMEA2621061_122
gene_51_SAMEA2621061_122	gene_62_SAMEA2621151_40	53.043	115	53	1	1	115	1	114	4.97e-45	138.0	65340	65687	54464	54808	SAMEA2621061_122	SAMEA2621151_40
gene_51_SAMEA2621061_122	gene_52_SAMEA2621085_65	51.724	116	54	2	1	115	1	115	1.4e-41	129.0	65340	65687	59742	60089	SAMEA2621061_122	SAMEA2621085_65
gene_51_SAMEA2621061_122	gene_63_contig_155688	50.476	105	51	1	10	114	1	104	3.75e-38	120.0	65340	65687	41810	42127	SAMEA2621061_122	contig_155688
gene_51_SAMEA2621151_40	gene_66_SAMEA2621085_65	55.342	365	162	1	1	365	4	367	1.11e-164	461.0	32374	33483	74105	75208	SAMEA2621151_40	SAMEA2621085_65
gene_51_SAMEA2621151_40	gene_62_SAMEA2621061_122	54.521	365	160	2	1	360	1	364	2.08e-159	448.0	32374	33483	74176	75288	SAMEA2621151_40	SAMEA2621061_122
gene_51_SAMEA2621151_40	gene_57_contig_155688	51.105	362	174	2	1	361	1	360	8.71e-139	395.0	32374	33483	33030	34118	SAMEA2621151_40	contig_155688
gene_51_SAMEA2621151_40	gene_92_contig_154566	52.479	242	109	2	126	362	1	241	3.16e-91	270.0	32374	33483	83234	83965	SAMEA2621151_40	contig_154566
gene_51_SAMEA2621151_40	gene_91_contig_154566	52.727	110	52	0	1	110	1	110	8.06e-38	128.0	32374	33483	82857	83192	SAMEA2621151_40	contig_154566
gene_51_contig_155688	gene_85_contig_154566	51.995	752	318	10	1	733	58	785	0.0	778.0	28759	30990	78466	80844	contig_155688	contig_154566
gene_52_SAMEA2621085_65	gene_62_SAMEA2621151_40	66.957	115	37	1	1	115	1	114	8.61e-57	168.0	59742	60089	54464	54808	SAMEA2621085_65	SAMEA2621151_40
gene_52_SAMEA2621085_65	gene_106_contig_154566	59.13	115	46	1	1	115	1	114	1.73e-48	147.0	59742	60089	100796	101140	SAMEA2621085_65	contig_154566
gene_52_SAMEA2621085_65	gene_63_contig_155688	60.952	105	40	1	10	114	1	104	3.19e-42	130.0	59742	60089	41810	42127	SAMEA2621085_65	contig_155688
gene_52_SAMEA2621085_65	gene_51_SAMEA2621061_122	51.724	116	54	2	1	115	1	115	1.4e-41	129.0	59742	60089	65340	65687	SAMEA2621085_65	SAMEA2621061_122
gene_52_SAMEA2621151_40	gene_60_SAMEA2621061_122	67.699	226	68	1	7	227	8	233	7.86e-115	324.0	33697	34383	73097	73798	SAMEA2621151_40	SAMEA2621061_122
gene_52_SAMEA2621151_40	gene_64_SAMEA2621085_65	65.471	223	72	1	7	224	8	230	1.74e-109	310.0	33697	34383	73247	73945	SAMEA2621151_40	SAMEA2621085_65
gene_52_SAMEA2621151_40	gene_93_contig_154566	64.474	228	76	1	5	227	1	228	2.17e-108	307.0	33697	34383	84211	84900	SAMEA2621151_40	contig_154566
gene_52_SAMEA2621151_40	gene_58_contig_155688	60.714	224	82	1	7	224	8	231	1.82e-102	293.0	33697	34383	34354	35055	SAMEA2621151_40	contig_155688
gene_52_contig_154566	gene_16_SAMEA2621151_40	52.381	189	78	4	53	240	1	178	6.16e-60	195.0	58706	59815	9724	10971	contig_154566	SAMEA2621151_40
gene_52_contig_154566	gene_95_SAMEA2621061_122	50.256	195	85	5	50	244	6	188	2.62e-55	182.0	58706	59815	95979	97169	contig_154566	SAMEA2621061_122
gene_53_SAMEA2621085_65	gene_54_SAMEA2621085_65	58.947	95	38	1	443	536	250	344	7.31e-19	87.4	60089	62500	62504	65035	SAMEA2621085_65	SAMEA2621085_65
gene_53_SAMEA2621151_40	gene_63_SAMEA2621085_65	65.591	465	159	1	1	464	1	465	0.0	660.0	34505	35908	71747	73144	SAMEA2621151_40	SAMEA2621085_65
gene_53_SAMEA2621151_40	gene_58_SAMEA2621061_122	60.73	466	177	3	1	461	1	465	0.0	578.0	34505	35908	71273	72679	SAMEA2621151_40	SAMEA2621061_122
gene_53_SAMEA2621151_40	gene_59_contig_155688	50.0	466	227	3	1	462	1	464	1.71e-172	489.0	34505	35908	35092	36489	SAMEA2621151_40	contig_155688
gene_53_SAMEA2621151_40	gene_94_contig_154566	61.14	386	148	2	77	461	1	385	1.3e-167	474.0	34505	35908	85189	86361	SAMEA2621151_40	contig_154566
gene_54_SAMEA2621061_122	gene_96_contig_154566	55.556	504	206	8	4	497	1	496	0.0	534.0	68773	70275	86968	88467	SAMEA2621061_122	contig_154566
gene_54_SAMEA2621061_122	gene_61_contig_155688	50.602	498	231	5	12	498	11	504	5.82e-163	468.0	68773	70275	37246	38766	SAMEA2621061_122	contig_155688
gene_54_SAMEA2621085_65	gene_53_SAMEA2621085_65	58.947	95	38	1	250	344	443	536	7.94e-19	87.4	62504	65035	60089	62500	SAMEA2621085_65	SAMEA2621085_65
gene_54_SAMEA2621151_40	gene_62_SAMEA2621085_65	66.01	203	68	1	1	202	1	203	5.55e-102	289.0	36147	36755	71139	71750	SAMEA2621151_40	SAMEA2621085_65
gene_54_SAMEA2621151_40	gene_60_contig_155688	58.416	202	82	2	1	202	21	220	1.39e-86	251.0	36147	36755	36584	37249	SAMEA2621151_40	contig_155688
gene_54_SAMEA2621151_40	gene_55_SAMEA2621061_122	57.576	198	84	0	5	202	1	198	1.67e-86	250.0	36147	36755	70269	70865	SAMEA2621151_40	SAMEA2621061_122
gene_54_SAMEA2621151_40	gene_95_contig_154566	57.353	204	85	2	1	202	1	204	4.08e-82	239.0	36147	36755	86354	86971	SAMEA2621151_40	contig_154566
gene_54_SAMEA2621151_40	gene_18_contig_156409	50.99	202	94	3	1	202	1	197	2.87e-74	219.0	36147	36755	20273	20866	SAMEA2621151_40	contig_156409
gene_55_SAMEA2619923_17	gene_96_contig_154566	54.455	505	217	8	5	503	2	499	0.0	527.0	70125	71636	86968	88467	SAMEA2619923_17	contig_154566
gene_55_SAMEA2621061_122	gene_54_SAMEA2621151_40	57.576	198	84	0	1	198	5	202	1.64e-86	250.0	70269	70865	36147	36755	SAMEA2621061_122	SAMEA2621151_40
gene_55_SAMEA2621061_122	gene_62_SAMEA2621085_65	58.291	199	82	1	1	198	5	203	3.8e-83	241.0	70269	70865	71139	71750	SAMEA2621061_122	SAMEA2621085_65
gene_55_SAMEA2621061_122	gene_60_contig_155688	57.576	198	82	2	1	198	25	220	8.89e-82	238.0	70269	70865	36584	37249	SAMEA2621061_122	contig_155688
gene_55_SAMEA2621061_122	gene_18_contig_156409	56.061	198	82	3	1	198	5	197	1.89e-75	221.0	70269	70865	20273	20866	SAMEA2621061_122	contig_156409
gene_55_SAMEA2621061_122	gene_95_contig_154566	50.0	200	98	2	1	198	5	204	1.05e-68	205.0	70269	70865	86354	86971	SAMEA2621061_122	contig_154566
gene_56_SAMEA2619923_17	gene_60_contig_155688	53.234	201	87	3	3	200	24	220	1.6e-74	220.0	71667	72269	36584	37249	SAMEA2619923_17	contig_155688
gene_56_SAMEA2619923_17	gene_18_contig_156409	54.545	198	86	2	3	200	4	197	1.65e-73	217.0	71667	72269	20273	20866	SAMEA2619923_17	contig_156409
gene_56_SAMEA2619923_17	gene_62_SAMEA2621085_65	53.171	205	84	5	3	200	4	203	5.19e-72	213.0	71667	72269	71139	71750	SAMEA2619923_17	SAMEA2621085_65
gene_56_SAMEA2621151_40	gene_61_contig_155688	50.19	526	220	11	13	533	16	504	1.34e-163	471.0	36925	38529	37246	38766	SAMEA2621151_40	contig_155688
gene_56_contig_154566	gene_102_SAMEA2621061_122	56.647	173	75	0	469	641	18	190	1.05e-63	205.0	61205	63175	101477	102067	contig_154566	SAMEA2621061_122
gene_57_SAMEA2621061_122	gene_58_SAMEA2621085_65	56.164	73	29	1	15	84	1	73	2.84e-25	86.7	70977	71276	67996	68247	SAMEA2621061_122	SAMEA2621085_65
gene_57_SAMEA2621061_122	gene_97_contig_154566	50.0	76	35	1	12	84	1	76	2.81e-23	81.6	70977	71276	88703	88963	SAMEA2621061_122	contig_154566
gene_57_SAMEA2621151_40	gene_97_contig_154566	81.395	86	16	0	1	86	1	86	3.3e-51	151.0	39001	39261	88703	88963	SAMEA2621151_40	contig_154566
gene_57_SAMEA2621151_40	gene_58_SAMEA2621085_65	71.622	74	21	0	4	77	1	74	2.14e-37	117.0	39001	39261	67996	68247	SAMEA2621151_40	SAMEA2621085_65
gene_57_contig_155688	gene_66_SAMEA2621085_65	55.125	361	160	2	1	360	4	363	5.4e-155	436.0	33030	34118	74105	75208	contig_155688	SAMEA2621085_65
gene_57_contig_155688	gene_62_SAMEA2621061_122	54.768	367	159	3	1	361	1	366	4.66e-147	416.0	33030	34118	74176	75288	contig_155688	SAMEA2621061_122
gene_57_contig_155688	gene_51_SAMEA2621151_40	51.105	362	174	2	1	360	1	361	8.54e-139	395.0	33030	34118	32374	33483	contig_155688	SAMEA2621151_40
gene_57_contig_155688	gene_91_contig_154566	60.909	110	43	0	1	110	1	110	1.88e-47	153.0	33030	34118	82857	83192	contig_155688	contig_154566
gene_58_SAMEA2621061_122	gene_63_SAMEA2621085_65	60.73	466	178	3	1	465	1	462	0.0	602.0	71273	72679	71747	73144	SAMEA2621061_122	SAMEA2621085_65
gene_58_SAMEA2621061_122	gene_53_SAMEA2621151_40	60.73	466	177	3	1	465	1	461	0.0	589.0	71273	72679	34505	35908	SAMEA2621061_122	SAMEA2621151_40
gene_58_SAMEA2621061_122	gene_59_contig_155688	50.431	464	228	1	1	464	1	462	0.0	513.0	71273	72679	35092	36489	SAMEA2621061_122	contig_155688
gene_58_SAMEA2621061_122	gene_94_contig_154566	57.949	390	158	2	77	465	1	385	3.08e-163	462.0	71273	72679	85189	86361	SAMEA2621061_122	contig_154566
gene_58_SAMEA2621085_65	gene_57_SAMEA2621151_40	71.622	74	21	0	1	74	4	77	2.07e-37	117.0	67996	68247	39001	39261	SAMEA2621085_65	SAMEA2621151_40
gene_58_SAMEA2621085_65	gene_97_contig_154566	70.27	74	22	0	1	74	4	77	7.81e-37	115.0	67996	68247	88703	88963	SAMEA2621085_65	contig_154566
gene_58_SAMEA2621085_65	gene_57_SAMEA2621061_122	56.164	73	29	1	1	73	15	84	2.38e-25	86.7	67996	68247	70977	71276	SAMEA2621085_65	SAMEA2621061_122
