qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	query_start	query_end	subject_start	subject_end	query_contig	subject_contig
gene_63_775118401_ext	gene_52_786772955	73.333	75	20	0	1	75	1	75	1.9e-37	116.0	61923	62153	49113	49340	775118401_ext	786772955
gene_63_778722464	gene_8_contig_154940	60.606	495	190	2	7	499	1	492	0.0	647.0	48892	50397	7469	8950	778722464	contig_154940
gene_63_778722464	gene_1_766270197_ext	61.443	485	185	1	12	496	1	483	0.0	634.0	48892	50397	56	1540	778722464	766270197_ext
gene_63_778722464	gene_4_775118401_ext	60.123	489	191	2	8	494	5	491	0.0	632.0	48892	50397	2325	3824	778722464	775118401_ext
gene_63_778722464	gene_29_786772955	56.907	485	205	3	9	492	6	487	0.0	595.0	48892	50397	34888	36393	778722464	786772955
gene_63_778722464	gene_60_contig_155057	55.828	489	208	6	10	496	8	490	0.0	553.0	48892	50397	31748	33250	778722464	contig_155057
gene_63_778722464	gene_6_contig_172037	59.102	401	162	2	71	471	1	399	1.25e-176	499.0	48892	50397	5291	6568	778722464	contig_172037
gene_63_contig_155057	gene_9_contig_172037	84.615	130	19	1	2	131	5	133	1.4e-78	224.0	36923	37318	10077	10478	contig_155057	contig_172037
gene_64_775118401_ext	gene_57_766270197_ext	60.894	179	55	1	1	179	1	164	1.09e-80	233.0	62150	62689	48754	49254	775118401_ext	766270197_ext
gene_64_775118401_ext	gene_42_778722464	51.471	204	70	4	1	176	1	203	3.79e-74	218.0	62150	62689	36689	37339	775118401_ext	778722464
gene_64_786772955	gene_55_775118401_ext	77.7	426	95	0	4	429	2	427	0.0	714.0	53737	55074	57453	58751	786772955	775118401_ext
gene_64_786772955	gene_48_766270197_ext	70.655	443	129	1	1	442	1	443	0.0	687.0	53737	55074	43268	44602	786772955	766270197_ext
gene_64_786772955	gene_21_contig_155057	63.039	441	155	3	5	443	6	440	0.0	601.0	53737	55074	13712	15040	786772955	contig_155057
gene_64_786772955	gene_48_contig_172037	63.294	425	152	2	4	428	6	426	0.0	566.0	53737	55074	48502	49857	786772955	contig_172037
gene_64_786772955	gene_62_contig_154940	58.588	425	173	1	4	428	3	424	0.0	532.0	53737	55074	51932	53236	786772955	contig_154940
gene_64_786772955	gene_31_778722464	64.307	339	120	1	91	428	1	339	5.99e-158	446.0	53737	55074	29673	30710	786772955	778722464
gene_64_contig_155057	gene_9_766270197_ext	53.439	189	77	4	611	798	451	629	2.41e-41	157.0	37315	39711	7942	9831	contig_155057	766270197_ext
gene_64_contig_155057	gene_71_778722464	70.748	147	43	0	469	615	41	187	4.85e-61	217.0	37315	39711	55059	57554	contig_155057	778722464
gene_64_contig_155057	gene_14_contig_154940	74.0	150	35	1	470	615	105	254	3.33e-65	229.0	37315	39711	12862	15396	contig_155057	contig_154940
gene_64_contig_155057	gene_10_contig_172037	80.0	145	29	0	475	619	62	206	7.31e-75	242.0	37315	39711	10478	11410	contig_155057	contig_172037
gene_64_contig_155057	gene_10_contig_172037	79.775	89	17	1	51	138	215	303	5.09e-44	157.0	37315	39711	10478	11410	contig_155057	contig_172037
gene_64_contig_155057	gene_23_786772955	55.66	212	88	3	260	467	31	240	1.04e-72	240.0	37315	39711	28295	29587	contig_155057	786772955
gene_64_contig_155057	gene_11_contig_172037	60.221	181	66	4	290	467	130	307	6.01e-64	218.0	37315	39711	11415	12869	contig_155057	contig_172037
gene_65_778722464	gene_10_contig_154940	50.0	386	190	2	14	396	14	399	7.77e-146	416.0	50628	51821	9133	10359	778722464	contig_154940
gene_65_786772955	gene_53_775118401_ext	63.776	196	71	0	7	202	1	196	4.91e-93	267.0	55378	56013	56276	56899	786772955	775118401_ext
gene_65_786772955	gene_60_contig_154940	53.589	209	92	3	7	211	6	213	6.64e-77	226.0	55378	56013	50761	51402	786772955	contig_154940
gene_65_786772955	gene_20_contig_155057	52.632	209	95	2	7	211	1	209	3.03e-76	224.0	55378	56013	12972	13601	786772955	contig_155057
gene_65_786772955	gene_46_766270197_ext	50.472	212	99	3	5	211	4	214	2.7e-71	212.0	55378	56013	42073	42717	786772955	766270197_ext
gene_65_contig_154940	gene_57_766270197_ext	57.396	169	68	2	27	195	1	165	4.45e-66	198.0	55126	55806	48754	49254	contig_154940	766270197_ext
gene_65_contig_155057	gene_12_contig_172037	52.0	150	60	1	1	138	1	150	9.98e-45	139.0	39713	40129	12881	13333	contig_155057	contig_172037
gene_65_contig_155057	gene_10_766270197_ext	54.074	135	60	2	6	138	6	140	3.82e-40	127.0	39713	40129	9833	10255	contig_155057	766270197_ext
gene_66_766270197_ext	gene_68_766270197_ext	63.636	66	24	0	1	66	3	68	3.2e-27	89.7	52131	52331	52790	52996	766270197_ext	766270197_ext
gene_66_786772955	gene_51_775118401_ext	51.22	82	40	0	1	82	1	82	2.21e-28	94.4	56010	56279	55732	56001	786772955	775118401_ext
gene_66_contig_155057	gene_11_766270197_ext	73.377	308	73	1	2	309	6	304	5.18e-164	455.0	40160	41092	10260	11180	contig_155057	766270197_ext
gene_66_contig_155057	gene_21_786772955	69.256	309	86	1	1	309	4	303	1.03e-160	446.0	40160	41092	26938	27855	contig_155057	786772955
gene_66_contig_155057	gene_11_775118401_ext	69.032	310	89	2	2	309	3	307	2.8e-158	440.0	40160	41092	10587	11513	contig_155057	775118401_ext
gene_66_contig_155057	gene_73_778722464	63.666	311	98	2	1	309	1	298	1.76e-148	415.0	40160	41092	58016	58918	contig_155057	778722464
gene_66_contig_155057	gene_16_contig_154940	63.987	311	97	3	1	309	6	303	2.78e-147	412.0	40160	41092	15825	16742	contig_155057	contig_154940
gene_66_contig_155057	gene_13_contig_172037	63.754	309	98	3	2	309	8	303	2.95e-142	399.0	40160	41092	13350	14261	contig_155057	contig_172037
gene_67_778722464	gene_27_786772955	63.17	429	154	2	39	464	36	463	0.0	574.0	52407	53801	31615	33009	778722464	786772955
gene_67_778722464	gene_5_766270197_ext	59.56	455	171	4	20	462	7	460	0.0	546.0	52407	53801	4268	5665	778722464	766270197_ext
gene_67_778722464	gene_7_775118401_ext	58.508	429	171	3	38	459	41	469	0.0	523.0	52407	53801	5748	7172	778722464	775118401_ext
gene_67_778722464	gene_11_contig_154940	59.08	413	168	1	41	453	39	450	0.0	518.0	52407	53801	10795	12159	778722464	contig_154940
gene_67_778722464	gene_62_contig_155057	59.529	425	166	4	37	457	27	449	0.0	518.0	52407	53801	35520	36893	778722464	contig_155057
gene_67_778722464	gene_8_contig_172037	56.193	436	168	6	41	459	60	489	6.46e-172	488.0	52407	53801	8569	10050	778722464	contig_172037
gene_67_contig_155057	gene_23_contig_172037	57.377	122	51	1	37	158	1	121	4.4e-38	122.0	41094	41570	21095	21460	contig_155057	contig_172037
gene_68_766270197_ext	gene_66_766270197_ext	63.636	66	24	0	3	68	1	66	3.29e-27	89.7	52790	52996	52131	52331	766270197_ext	766270197_ext
gene_68_778722464	gene_26_786772955	77.083	144	32	1	12	155	32	174	7.84e-80	230.0	53791	54276	31094	31618	778722464	786772955
gene_69_778722464	gene_16_786772955	60.396	101	40	0	1	101	1	101	3.92e-43	132.0	54279	54584	15508	15813	778722464	786772955
gene_69_contig_155057	gene_75_778722464	58.594	128	51	1	1	128	1	126	1.83e-52	158.0	42057	42449	59463	59852	contig_155057	778722464
gene_69_contig_155057	gene_13_775118401_ext	60.156	128	49	1	1	128	1	126	4.83e-50	152.0	42057	42449	11919	12353	contig_155057	775118401_ext
gene_69_contig_155057	gene_14_766270197_ext	56.25	128	55	1	1	128	1	127	1.78e-44	138.0	42057	42449	11990	12421	contig_155057	766270197_ext
gene_6_766270197_ext	gene_13_contig_154940	61.616	99	38	0	8	106	11	109	6.26e-44	136.0	5658	6011	12448	12855	766270197_ext	contig_154940
gene_6_778722464	gene_26_contig_154940	53.022	364	163	3	1	356	1	364	1.61e-143	407.0	2815	3888	21732	22829	778722464	contig_154940
gene_6_778722464	gene_76_contig_155057	51.253	359	166	4	1	355	2	355	1.56e-131	376.0	2815	3888	46386	47453	778722464	contig_155057
gene_6_786772955	gene_22_766270197_ext	57.759	348	123	13	1	335	1	337	1.19e-124	358.0	10242	11264	17349	18380	786772955	766270197_ext
gene_6_contig_172037	gene_1_766270197_ext	63.981	422	147	4	1	419	60	479	0.0	562.0	5291	6568	56	1540	contig_172037	766270197_ext
gene_6_contig_172037	gene_4_775118401_ext	61.358	427	161	3	1	425	68	492	0.0	550.0	5291	6568	2325	3824	contig_172037	775118401_ext
gene_6_contig_172037	gene_29_786772955	57.377	427	179	3	1	425	68	493	0.0	516.0	5291	6568	34888	36393	contig_172037	786772955
gene_6_contig_172037	gene_60_contig_155057	55.374	428	184	5	1	425	69	492	1.49e-171	486.0	5291	6568	31748	33250	contig_172037	contig_155057
gene_6_contig_172037	gene_63_778722464	56.41	429	181	3	1	423	71	499	9.31e-170	482.0	5291	6568	48892	50397	contig_172037	778722464
gene_6_contig_172037	gene_8_contig_154940	55.699	386	169	2	5	388	69	454	3.11e-166	472.0	5291	6568	7469	8950	contig_172037	contig_154940
gene_70_778722464	gene_25_786772955	81.25	112	21	0	14	125	1	112	5.28e-66	191.0	54682	55059	30617	30955	778722464	786772955
gene_70_contig_155057	gene_16_contig_172037	72.222	54	13	1	621	672	437	490	5.72e-17	80.1	42460	44478	15219	16691	contig_155057	contig_172037
gene_71_778722464	gene_64_contig_155057	74.638	138	35	0	41	178	469	606	5.05e-61	217.0	55059	57554	37315	39711	778722464	contig_155057
gene_71_778722464	gene_9_775118401_ext	69.298	114	20	2	263	376	30	128	2.01e-44	166.0	55059	57554	8245	10170	778722464	775118401_ext
gene_71_778722464	gene_10_contig_172037	63.212	193	56	1	1	178	1	193	1.58e-73	239.0	55059	57554	10478	11410	778722464	contig_172037
gene_71_778722464	gene_10_contig_172037	68.966	116	35	1	239	353	192	307	4.65e-46	163.0	55059	57554	10478	11410	778722464	contig_172037
gene_71_786772955	gene_47_775118401_ext	54.307	267	118	2	3	269	54	316	4.07e-96	281.0	58381	59196	52965	53921	786772955	775118401_ext
gene_71_contig_155057	gene_17_766270197_ext	76.471	51	12	0	4	54	3	53	5.09e-26	85.9	44490	44660	14722	14892	contig_155057	766270197_ext
gene_71_contig_155057	gene_21_775118401_ext	70.588	51	15	0	4	54	3	53	5.01e-24	80.9	44490	44660	24361	24528	contig_155057	775118401_ext
gene_72_778722464	gene_12_contig_172037	51.724	145	67	2	6	150	9	150	2.17e-40	129.0	57554	58006	12881	13333	778722464	contig_172037
gene_72_786772955	gene_46_775118401_ext	56.14	399	165	6	1	390	2	399	1.55e-158	448.0	59244	60419	51716	52915	786772955	775118401_ext
gene_73_778722464	gene_16_contig_154940	75.0	300	75	0	1	300	6	305	2.08e-175	483.0	58016	58918	15825	16742	778722464	contig_154940
gene_73_778722464	gene_66_contig_155057	63.666	311	98	2	1	298	1	309	1.7e-148	415.0	58016	58918	40160	41092	778722464	contig_155057
gene_73_778722464	gene_11_766270197_ext	65.347	303	99	2	2	300	6	306	2.26e-145	407.0	58016	58918	10260	11180	778722464	766270197_ext
gene_73_778722464	gene_21_786772955	60.927	302	112	2	1	298	4	303	7.3e-137	385.0	58016	58918	26938	27855	778722464	786772955
gene_73_778722464	gene_13_contig_172037	61.279	297	114	1	2	298	8	303	2.64e-134	379.0	58016	58918	13350	14261	778722464	contig_172037
gene_73_778722464	gene_11_775118401_ext	58.306	307	116	3	2	298	3	307	3.23e-130	369.0	58016	58918	10587	11513	778722464	775118401_ext
gene_73_contig_155057	gene_12_contig_154940	73.684	76	20	0	2	77	4	79	6.3e-41	125.0	44932	45180	12159	12413	contig_155057	contig_154940
gene_74_786772955	gene_43_775118401_ext	60.568	317	123	1	1	315	1	317	6.06e-146	410.0	62277	63224	48908	49897	786772955	775118401_ext
gene_74_786772955	gene_38_766270197_ext	58.36	317	126	5	1	313	1	315	2.93e-132	375.0	62277	63224	36721	37677	786772955	766270197_ext
gene_74_786772955	gene_7_contig_155057	56.09	312	126	5	1	310	1	303	1.6e-124	355.0	62277	63224	5009	5944	786772955	contig_155057
gene_74_contig_155057	gene_9_786772955	77.576	165	37	0	1	165	14	178	1.33e-92	263.0	45332	45829	13039	13575	contig_155057	786772955
gene_74_contig_155057	gene_19_766270197_ext	74.545	165	42	0	1	165	14	178	1.67e-89	255.0	45332	45829	15145	15681	contig_155057	766270197_ext
gene_74_contig_155057	gene_19_contig_172037	74.251	167	41	1	1	165	26	192	4.9e-88	252.0	45332	45829	17278	17856	contig_155057	contig_172037
gene_74_contig_155057	gene_4_778722464	74.699	166	41	1	1	165	14	179	4.95e-87	249.0	45332	45829	1521	2060	contig_155057	778722464
gene_74_contig_155057	gene_24_contig_154940	52.663	169	72	4	1	162	12	179	4.9e-52	160.0	45332	45829	20464	21009	contig_155057	contig_154940
gene_74_contig_155057	gene_24_775118401_ext	58.333	84	35	0	1	84	14	97	1.74e-31	112.0	45332	45829	25037	26044	contig_155057	775118401_ext
gene_74_contig_155057	gene_24_775118401_ext	62.338	77	25	1	87	163	261	333	3.67e-26	97.8	45332	45829	25037	26044	contig_155057	775118401_ext
gene_75_778722464	gene_13_775118401_ext	65.079	126	44	0	1	126	1	126	2.7e-53	160.0	59463	59852	11919	12353	778722464	775118401_ext
gene_75_778722464	gene_69_contig_155057	58.594	128	51	1	1	126	1	128	1.81e-52	158.0	59463	59852	42057	42449	778722464	contig_155057
gene_75_778722464	gene_14_766270197_ext	62.205	127	47	1	1	126	1	127	6.26e-50	152.0	59463	59852	11990	12421	778722464	766270197_ext
gene_75_778722464	gene_19_contig_154940	56.452	124	52	2	4	125	7	130	8.41e-44	136.0	59463	59852	17344	17742	778722464	contig_154940
gene_75_778722464	gene_15_contig_172037	55.118	127	55	1	1	125	2	128	1.8e-43	136.0	59463	59852	14761	15213	778722464	contig_172037
gene_76_contig_155057	gene_21_766270197_ext	56.389	360	148	4	2	355	1	357	8.64e-148	417.0	46386	47453	16215	17288	contig_155057	766270197_ext
gene_76_contig_155057	gene_7_786772955	51.685	356	165	3	2	355	1	351	1.72e-134	384.0	46386	47453	11317	12372	contig_155057	786772955
gene_76_contig_155057	gene_26_775118401_ext	50.838	358	167	4	2	355	1	353	4.39e-127	365.0	46386	47453	26708	27769	contig_155057	775118401_ext
gene_76_contig_155057	gene_6_778722464	51.253	359	166	4	2	355	1	355	3.6e-124	357.0	46386	47453	2815	3888	contig_155057	778722464
gene_77_778722464	gene_17_786772955	50.0	198	91	5	133	325	1066	1260	8.87e-22	99.0	61135	65397	16114	24711	778722464	786772955
gene_77_contig_155057	gene_22_766270197_ext	50.155	323	148	7	5	318	4	322	1.13e-102	301.0	47507	48520	17349	18380	contig_155057	766270197_ext
gene_79_786772955	gene_35_766270197_ext	61.434	739	280	3	1	739	5	738	0.0	957.0	64713	66932	33137	35353	786772955	766270197_ext
gene_79_786772955	gene_40_775118401_ext	59.546	749	291	5	1	739	1	747	0.0	926.0	64713	66932	45512	47755	786772955	775118401_ext
gene_79_786772955	gene_88_contig_155057	52.162	740	347	5	1	739	1	734	0.0	823.0	64713	66932	63522	65726	786772955	contig_155057
gene_79_contig_155057	gene_29_contig_154940	67.241	116	38	0	1	116	1	116	4.4e-53	159.0	48757	49119	24191	24541	contig_155057	contig_154940
gene_79_contig_155057	gene_26_766270197_ext	61.667	120	45	1	1	120	1	119	2.14e-51	154.0	48757	49119	18877	19236	contig_155057	766270197_ext
gene_79_contig_155057	gene_8_778722464	56.78	118	50	1	1	118	1	117	2.1e-43	134.0	48757	49119	5043	5396	contig_155057	778722464
gene_79_contig_155057	gene_4_786772955	55.085	118	51	2	1	118	1	116	4.1e-40	126.0	48757	49119	9645	9995	contig_155057	786772955
gene_79_contig_155057	gene_25_contig_172037	52.5	120	55	2	1	120	1	118	5.02e-40	126.0	48757	49119	21619	21975	contig_155057	contig_172037
gene_79_contig_155057	gene_29_775118401_ext	50.833	120	57	2	1	120	1	118	4.64e-38	121.0	48757	49119	29689	30045	contig_155057	775118401_ext
gene_7_775118401_ext	gene_27_786772955	69.612	464	131	3	12	470	1	459	0.0	684.0	5748	7172	31615	33009	775118401_ext	786772955
gene_7_775118401_ext	gene_5_766270197_ext	68.468	444	136	3	26	469	18	457	0.0	638.0	5748	7172	4268	5665	775118401_ext	766270197_ext
gene_7_775118401_ext	gene_62_contig_155057	59.268	437	167	3	34	467	21	449	0.0	546.0	5748	7172	35520	36893	775118401_ext	contig_155057
gene_7_775118401_ext	gene_8_contig_172037	55.765	477	183	6	12	469	22	489	0.0	525.0	5748	7172	8569	10050	775118401_ext	contig_172037
gene_7_775118401_ext	gene_67_778722464	58.508	429	171	3	41	469	38	459	0.0	523.0	5748	7172	52407	53801	775118401_ext	778722464
gene_7_775118401_ext	gene_11_contig_154940	56.776	428	171	4	40	464	35	451	2.46e-178	504.0	5748	7172	10795	12159	775118401_ext	contig_154940
gene_7_778722464	gene_27_contig_154940	56.656	323	121	6	27	340	31	343	3.19e-117	340.0	3938	4999	22884	23933	778722464	contig_154940
gene_7_786772955	gene_21_766270197_ext	64.426	357	121	3	1	351	1	357	4.26e-173	481.0	11317	12372	16215	17288	786772955	766270197_ext
gene_7_786772955	gene_26_775118401_ext	57.224	353	149	1	1	351	1	353	1.16e-145	412.0	11317	12372	26708	27769	786772955	775118401_ext
gene_7_786772955	gene_76_contig_155057	53.09	356	160	3	1	351	2	355	1.05e-141	402.0	11317	12372	46386	47453	786772955	contig_155057
gene_7_contig_155057	gene_38_766270197_ext	63.208	318	106	5	1	308	1	317	3.63e-141	397.0	5009	5944	36721	37677	contig_155057	766270197_ext
gene_7_contig_155057	gene_74_786772955	56.09	312	126	5	1	303	1	310	1.58e-124	355.0	5009	5944	62277	63224	contig_155057	786772955
gene_7_contig_155057	gene_44_contig_154940	54.459	314	133	5	4	309	15	326	6.05e-119	341.0	5009	5944	43629	44609	contig_155057	contig_154940
gene_7_contig_155057	gene_43_775118401_ext	52.997	317	138	5	1	307	1	316	7.63e-118	338.0	5009	5944	48908	49897	contig_155057	775118401_ext
gene_7_contig_155057	gene_19_778722464	51.274	314	147	4	1	310	2	313	1.41e-115	333.0	5009	5944	22949	23944	contig_155057	778722464
gene_7_contig_155057	gene_37_contig_172037	54.808	312	132	6	1	308	1	307	2.25e-114	329.0	5009	5944	41127	42050	contig_155057	contig_172037
gene_7_contig_172037	gene_61_contig_155057	59.735	452	171	5	5	447	33	482	0.0	568.0	6917	8275	33605	35062	contig_172037	contig_155057
gene_80_contig_155057	gene_27_766270197_ext	60.227	88	28	3	1	85	1	84	1.68e-25	87.0	49134	49397	19251	19532	contig_155057	766270197_ext
gene_81_786772955	gene_33_766270197_ext	53.357	283	121	3	1	278	1	277	5.54e-106	306.0	67278	68129	31818	32669	786772955	766270197_ext
gene_81_786772955	gene_38_775118401_ext	60.987	223	79	4	65	282	1	220	6.59e-93	270.0	67278	68129	44288	44950	786772955	775118401_ext
gene_81_contig_155057	gene_28_766270197_ext	50.422	474	230	5	2	472	4	475	2.37e-134	430.0	49417	53133	19529	22324	contig_155057	766270197_ext
gene_81_contig_155057	gene_31_775118401_ext	50.617	81	40	0	1155	1235	862	942	3.18e-18	86.7	49417	53133	30359	33205	contig_155057	775118401_ext
gene_82_786772955	gene_35_775118401_ext	56.429	280	108	3	8	281	1	272	3.4e-110	316.0	68439	69296	43011	43832	786772955	775118401_ext
gene_83_786772955	gene_33_775118401_ext	57.322	239	91	3	1	229	1	238	1.17e-94	273.0	69501	70190	41430	42146	786772955	775118401_ext
gene_83_786772955	gene_30_766270197_ext	50.427	234	109	2	1	227	1	234	4.66e-81	239.0	69501	70190	29785	30507	786772955	766270197_ext
gene_83_786772955	gene_83_contig_155057	51.064	235	108	2	1	229	5	238	2.27e-79	234.0	69501	70190	60046	60771	786772955	contig_155057
gene_83_786772955	gene_29_contig_172037	50.435	230	105	3	1	222	1	229	4.52e-71	213.0	69501	70190	32869	33588	786772955	contig_172037
gene_83_contig_155057	gene_30_766270197_ext	53.586	237	108	2	5	239	1	237	2.58e-84	247.0	60046	60771	29785	30507	contig_155057	766270197_ext
gene_83_contig_155057	gene_83_786772955	51.064	235	108	2	5	238	1	229	2.39e-79	234.0	60046	60771	69501	70190	contig_155057	786772955
gene_83_contig_155057	gene_33_775118401_ext	51.046	239	111	4	5	238	1	238	1.33e-77	230.0	60046	60771	41430	42146	contig_155057	775118401_ext
gene_84_contig_155057	gene_31_766270197_ext	54.737	285	124	3	3	284	51	333	1.04e-107	312.0	60786	61649	30640	31656	contig_155057	766270197_ext
gene_84_contig_155057	gene_30_contig_172037	51.724	290	131	4	3	287	53	338	2.78e-103	301.0	60786	61649	33862	34878	contig_155057	contig_172037
gene_88_contig_155057	gene_35_766270197_ext	54.076	736	334	3	1	734	5	738	0.0	853.0	63522	65726	33137	35353	contig_155057	766270197_ext
gene_88_contig_155057	gene_79_786772955	52.162	740	347	5	1	734	1	739	0.0	823.0	63522	65726	64713	66932	contig_155057	786772955
gene_88_contig_155057	gene_40_775118401_ext	51.738	748	345	5	1	734	2	747	0.0	792.0	63522	65726	45512	47755	contig_155057	775118401_ext
gene_8_778722464	gene_26_766270197_ext	61.538	117	45	0	1	117	1	117	1.78e-52	157.0	5043	5396	18877	19236	778722464	766270197_ext
gene_8_778722464	gene_29_contig_154940	66.087	115	38	1	1	114	1	115	1.52e-51	155.0	5043	5396	24191	24541	778722464	contig_154940
gene_8_778722464	gene_4_786772955	59.829	117	46	1	1	117	1	116	4.23e-47	144.0	5043	5396	9645	9995	778722464	786772955
gene_8_778722464	gene_79_contig_155057	56.78	118	50	1	1	117	1	118	2.05e-43	134.0	5043	5396	48757	49119	778722464	contig_155057
gene_8_778722464	gene_29_775118401_ext	54.701	117	52	1	1	117	1	116	4.88e-42	130.0	5043	5396	29689	30045	778722464	775118401_ext
gene_8_778722464	gene_25_contig_172037	53.846	117	53	1	1	117	1	116	1.28e-41	130.0	5043	5396	21619	21975	778722464	contig_172037
gene_8_contig_154940	gene_1_766270197_ext	60.95	484	188	1	6	489	1	483	0.0	646.0	7469	8950	56	1540	contig_154940	766270197_ext
gene_8_contig_154940	gene_63_778722464	60.606	495	190	2	1	492	7	499	0.0	631.0	7469	8950	48892	50397	contig_154940	778722464
gene_8_contig_154940	gene_4_775118401_ext	60.177	452	180	0	2	453	5	456	0.0	615.0	7469	8950	2325	3824	contig_154940	775118401_ext
gene_8_contig_154940	gene_29_786772955	58.511	470	192	3	6	474	9	476	0.0	603.0	7469	8950	34888	36393	contig_154940	786772955
gene_8_contig_154940	gene_60_contig_155057	53.988	489	218	6	3	489	7	490	0.0	555.0	7469	8950	31748	33250	contig_154940	contig_155057
gene_8_contig_154940	gene_6_contig_172037	55.699	386	169	2	69	454	5	388	6.72e-166	472.0	7469	8950	5291	6568	contig_154940	contig_172037
gene_8_contig_172037	gene_5_766270197_ext	58.52	446	162	5	54	491	29	459	0.0	539.0	8569	10050	4268	5665	contig_172037	766270197_ext
gene_8_contig_172037	gene_7_775118401_ext	55.765	477	183	6	22	489	12	469	0.0	525.0	8569	10050	5748	7172	contig_172037	775118401_ext
gene_8_contig_172037	gene_27_786772955	56.948	439	172	4	55	489	33	458	0.0	521.0	8569	10050	31615	33009	contig_172037	786772955
gene_8_contig_172037	gene_62_contig_155057	55.459	458	182	5	35	487	9	449	2.28e-180	509.0	8569	10050	35520	36893	contig_172037	contig_155057
gene_8_contig_172037	gene_11_contig_154940	56.092	435	171	4	54	484	33	451	9.24e-177	500.0	8569	10050	10795	12159	contig_172037	contig_154940
gene_8_contig_172037	gene_67_778722464	56.193	436	168	6	60	489	41	459	6.87e-172	488.0	8569	10050	52407	53801	contig_172037	778722464
gene_9_766270197_ext	gene_9_775118401_ext	55.21	643	211	10	49	629	14	641	0.0	638.0	7942	9831	8245	10170	766270197_ext	775118401_ext
gene_9_766270197_ext	gene_64_contig_155057	67.114	149	40	2	1	148	2	142	2e-60	211.0	7942	9831	37315	39711	766270197_ext	contig_155057
gene_9_766270197_ext	gene_64_contig_155057	53.439	189	77	4	451	629	611	798	1.91e-46	171.0	7942	9831	37315	39711	766270197_ext	contig_155057
gene_9_766270197_ext	gene_10_contig_172037	67.391	92	29	1	54	144	212	303	1.4e-36	135.0	7942	9831	10478	11410	766270197_ext	contig_172037
gene_9_775118401_ext	gene_9_766270197_ext	55.521	643	209	10	14	641	49	629	0.0	654.0	8245	10170	7942	9831	775118401_ext	766270197_ext
gene_9_775118401_ext	gene_23_786772955	58.5	400	146	7	256	641	37	430	9.03e-153	444.0	8245	10170	28295	29587	775118401_ext	786772955
gene_9_775118401_ext	gene_14_contig_154940	51.88	133	41	3	14	129	253	379	4.66e-34	134.0	8245	10170	12862	15396	775118401_ext	contig_154940
gene_9_775118401_ext	gene_64_contig_155057	60.096	208	79	2	258	463	266	471	2.22e-74	250.0	8245	10170	37315	39711	775118401_ext	contig_155057
gene_9_775118401_ext	gene_64_contig_155057	79.57	93	19	0	26	118	48	140	2.51e-45	168.0	8245	10170	37315	39711	775118401_ext	contig_155057
gene_9_775118401_ext	gene_10_contig_172037	71.717	99	20	2	26	116	205	303	3.82e-41	148.0	8245	10170	10478	11410	775118401_ext	contig_172037
gene_9_786772955	gene_19_766270197_ext	75.281	178	44	0	1	178	1	178	2.35e-99	280.0	13039	13575	15145	15681	786772955	766270197_ext
gene_9_786772955	gene_74_contig_155057	77.576	165	37	0	14	178	1	165	1.44e-92	263.0	13039	13575	45332	45829	786772955	contig_155057
gene_9_786772955	gene_19_contig_172037	67.778	180	56	1	1	178	13	192	9.04e-88	252.0	13039	13575	17278	17856	786772955	contig_172037
gene_9_786772955	gene_4_778722464	68.156	179	56	1	1	178	1	179	4.09e-86	247.0	13039	13575	1521	2060	786772955	778722464
gene_9_786772955	gene_24_contig_154940	53.073	179	76	4	4	175	2	179	1.4e-55	170.0	13039	13575	20464	21009	786772955	contig_154940
gene_9_786772955	gene_24_775118401_ext	60.825	97	38	0	1	97	1	97	4.67e-38	129.0	13039	13575	25037	26044	786772955	775118401_ext
gene_9_786772955	gene_24_775118401_ext	54.545	77	27	2	102	176	263	333	8.79e-22	86.3	13039	13575	25037	26044	786772955	775118401_ext
gene_9_contig_172037	gene_63_contig_155057	84.615	130	19	1	5	133	2	131	1.42e-78	224.0	10077	10478	36923	37318	contig_172037	contig_155057
